Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,wild,ms_level,699_PH1_WH1 (1).mzXML,699_PH1_WH2 (1).mzXML,699_PH1_WH3 (1).mzXML,699_PH1_WH4 (1).mzXML
FT6145,661.359184779248,661.359184779248,661.359184779248,1078.13635253906,1078.13635253906,1078.13635253906,1,1,1,NA,NA,NA,18687.1037856451
FT6146,661.479135478433,661.478779101667,661.479279903666,1479.86584472656,1461.16284179688,1480.64306640625,7,4,1,1744771.04367309,725741.001562526,673009.037499979,1723214.05925293
FT6147,661.451691313465,661.451376532723,661.451912554808,1356.71313964844,1356.38720703125,1357.46423339844,4,4,1,219710.036952392,203185.791795749,95499.837890625,223437.522097576
FT6148,661.451570242141,661.451245656077,661.452397340076,1255.29668701172,1255.05017089844,1255.40087890625,4,4,1,93134.8944063314,88671.7774261467,82269.3892434517,93269.8775630945
FT6149,661.500299668653,661.499654814047,661.500474995865,1952.96406982422,1951.30383300781,1953.20727539062,4,4,1,18807.6059879558,27347.0509894353,14276.0415234372,17783.920009359
FT6150,661.479103099752,661.478557501309,661.479272463449,1584.37,1583.3095703125,1599.75915527344,7,4,1,344553.453710927,522197.105582276,347906.01433227,575470.280119627
FT6151,662.310243967586,662.309695039427,662.310480306471,563.311,521.825,565.432678222656,5,3,1,NA,92378.9039270492,90543.1395019543,166738.056585998
FT6152,662.325964265371,662.325964265371,662.325964265371,1555.26489257812,1555.26489257812,1555.26489257812,1,1,1,NA,NA,NA,34041.7128601068
FT6153,662.455036523785,662.4549047096,662.455255601613,1356.71313964844,1356.38720703125,1411.56,6,4,1,458449.98697266,646659.648858564,439945.939453132,470430.652901773
FT6154,662.50375779367,662.503327915946,662.504018016912,1952.29150390625,1890.09,1952.96813964844,5,4,1,56773.7655971274,73778.4202050775,65199.1763687134,43239.6581665045
FT6155,662.45499512943,662.454739836794,662.4554586628,1255.29668701172,1255.05017089844,1255.40087890625,4,4,1,272389.831156311,243299.947607909,237753.001016845,168362.107812505
FT6156,662.476390779076,662.476135036768,662.47648836051,1726.63055175781,1726.54248046875,1755.79919433594,4,3,1,NA,16232.0099910488,37146.3293590871,31774.3398975834
FT6157,662.476302293305,662.475727051515,662.476877535096,1816.50645507812,1815.98291015625,1817.03,2,2,1,16610.5191796876,26727.1092974854,NA,NA
FT6158,662.454919029193,662.454482252504,662.455324072345,1495.92248535156,1466.3349609375,1534.9287109375,9,4,1,69655.1454931621,126985.839292506,28837.0287788907,22732.8182958985
FT6159,662.9337043541,662.9337043541,662.9337043541,1306.25842285156,1306.25842285156,1306.25842285156,1,1,1,38004.1123517863,NA,NA,NA
FT6160,663.162149418093,663.162013224003,663.162165044252,2191.6142578125,2190.52,2191.74047851562,3,3,1,214954.780565656,87589.001220695,NA,97120.8878789037
FT6161,663.347048545529,663.33750361573,663.368749966283,1374.5283203125,1340.43994140625,1440.70812988281,13,4,1,181231.489589629,195177.610117761,115321.396485071,162595.139098306
FT6162,663.323489928821,663.323164623102,663.323902524251,1232.79076171875,1227.10888671875,1234.01257324219,4,4,1,72614.7177734375,23518.724609375,37529.7283046868,239327.530221355
FT6163,663.347326205867,663.346385842847,663.347572024346,1558.15167236328,1554.33898925781,1566.55090332031,4,2,1,NA,NA,17732.6472351072,17062.9779089354
FT6164,663.464846258203,663.464408372473,663.465194369179,1969.27,1966.46533203125,1982.388671875,7,4,1,161230.23828125,525753.553920613,284019.196249997,184664.159499997
FT6165,663.479684669783,663.479197708233,663.479759099233,1814.96057128906,1726.54248046875,1817.03002929688,5,4,1,87105.7857864202,87662.8073824369,61727.4946805835,79811.7310705564
FT6166,663.453718532225,663.453718532225,663.453718532225,2143.42944335938,2143.42944335938,2143.42944335938,1,1,1,NA,NA,NA,129353.314441407
FT6167,663.404384511161,663.404205161543,663.404869805706,1559.07104492188,1558.68981933594,1559.46,4,4,1,54693.6922314433,88290.552342123,34623.5057006833,95393.7190774354
FT6168,663.435582597435,663.413812517369,663.435970672632,1304.31848144531,1302.27038574219,1323.33,4,4,1,33632.3247712404,46074.6907444856,42737.4994419352,49397.2385008897
FT6169,663.824852430986,663.824680129514,663.825267816154,1235.99584960938,1229.14453125,1247.01489257812,5,3,1,128661.646144157,NA,53625.8884038546,136492.468978271
FT6170,664.139135034424,664.139135034424,664.139135034424,2123.70361328125,2123.70361328125,2123.70361328125,1,1,1,NA,NA,48745.0728527066,NA
FT6171,663.937618414224,663.937618414224,663.937618414224,1305.26635742188,1305.26635742188,1305.26635742188,1,1,1,74401.0589019011,NA,NA,NA
FT6172,664.165521940952,664.165521940952,664.165521940952,2189.53,2189.53,2189.53,1,1,1,NA,32378.2645463854,NA,NA
FT6173,664.37197038932,664.3503552918,664.372271572778,1375.10857177734,1373.60266113281,1398.72314453125,6,4,1,40214.2071569822,43603.3632568356,33754.8657773433,33748.3756164547
FT6174,664.329534007313,664.329366867382,664.329578102029,1276.34143066406,1274.76782226562,1277.26416015625,3,3,1,50708.4831370188,NA,45606.4820879252,28320.3636108402
FT6175,664.439728981713,664.4390691854,664.467879854564,1913.95,1913.57873535156,1969.32653808594,3,2,1,18550.1832397457,61690.4444125365,NA,NA
FT6176,664.462725586891,664.462408525914,664.463042647868,1833.98968505859,1832.97937011719,1835,2,2,1,NA,34617.1513378907,NA,20828.8856048588
FT6177,664.407764877232,664.407548571019,664.407981183444,1558.14434814453,1557.28918457031,1558.99951171875,2,2,1,NA,NA,11532.1245585938,26101.2575477187
FT6178,664.354738825413,664.303794579908,664.405683070919,610.286684326172,607.883,612.690368652344,2,2,1,8751.09730369055,60776.8379629518,NA,NA
FT6179,664.49246059672,664.49246059672,664.49246059672,1678.84509277344,1678.84509277344,1678.84509277344,1,1,1,NA,NA,16134.327342041,NA
FT6180,664.470333688855,664.404001641501,664.470834293971,1231.99047851562,1195.08508300781,1243.9912109375,7,4,1,40174.7193437057,25676.7856445312,36618.9823445639,13490.0640948487
FT6181,664.831442087792,664.831442087792,664.831442087792,1274.73,1274.73,1274.73,1,1,1,NA,30620.0152163459,NA,NA
FT6182,664.906230087645,664.905951545328,664.906387677513,1240.27642822266,1239.21044921875,1242.2,4,4,1,79322.8664848328,71952.3070136724,32607.6367148435,66278.7595856588
FT6183,665.135157601491,665.135157601491,665.135157601491,2123.818359375,2123.818359375,2123.818359375,1,1,1,37298.2528604121,NA,NA,NA
FT6184,665.383775987597,665.329659495225,665.384343548721,1242.10982177734,1161.63952636719,1322.34338378906,22,4,1,97765.4863964849,68473.4842968763,104612.338702567,388010.274840668
FT6185,665.329850596195,665.329537702274,665.330063229726,1464.44047851563,1439.4,1485.38,8,2,1,NA,51169.868577473,NA,212894.052769076
FT6186,665.302234219452,665.302234219452,665.302234219452,2101.8310546875,2101.8310546875,2101.8310546875,1,1,1,NA,NA,114341.047314461,NA
FT6187,665.495185030441,665.494868306374,665.495338528232,1678.68475341797,1677.84423828125,1678.86,4,4,1,37167.6469767252,21927.0990173343,43506.2513807089,46280.3038152668
FT6188,665.495287810865,665.495204015716,665.495827199825,1811.78,1810.76220703125,1812.80419921875,3,3,1,NA,23781.9204443359,20928.406475423,24262.5538696287
FT6189,665.422183236299,665.422183236299,665.422183236299,1928.90344238281,1928.90344238281,1928.90344238281,1,1,1,21227.588092041,NA,NA,NA
FT6190,665.408230324389,665.407631936278,665.408307235316,1241.37062988281,1238.99328613281,1242.25219726562,4,4,1,79703.6684953965,96107.7279564149,56946.3908882644,59359.7612207038
FT6191,666.387447454868,666.33318285244,666.387953120301,1219.52191162109,1162.57,1284.08447265625,12,4,1,187900.963494295,165396.737602845,70170.350019529,123253.868402342
FT6192,666.333446971057,666.333308702285,666.333953432989,1321.32440185547,1319.38452148438,1322.34,4,4,1,125541.408203125,299993.589250184,95524.2942773431,125832.4321289
FT6193,666.289700508926,666.289647246265,666.289816188434,926.869195800781,922.809997558594,928.272155761719,4,4,1,175527.168268226,86431.3543415531,106678.646862632,377381.586668478
FT6194,666.415043616679,666.415043616679,666.415043616679,1915.99,1915.99,1915.99,1,1,1,NA,40708.4525036615,NA,NA
FT6195,666.416069094511,666.415986971271,666.416151217752,879.368555664063,877.839111328125,880.898,2,2,1,NA,23943.0515001833,31613.9423115103,NA
FT6196,666.917377957443,666.916619960927,666.91748870786,1920.1,1909.74,1928.32,3,1,1,NA,29121.7826184089,NA,NA
FT6197,667.175363842575,667.175363842575,667.175363842575,2126.48,2126.48,2126.48,1,1,1,NA,18850.056966308,NA,NA
FT6198,667.298309972907,667.29779388646,667.298826059355,925.522918701172,924.619445800781,926.426391601562,2,2,1,185201.46046239,NA,NA,36947.7871396489
FT6199,667.336866929469,667.326106418924,667.389497441381,1283.78,1219.15344238281,1321.34,3,2,1,NA,15650.4009375002,10637.1573437502,NA
FT6200,667.501526645419,667.501526645419,667.501526645419,1513.86962890625,1513.86962890625,1513.86962890625,1,1,1,NA,NA,16872.5837809754,NA
FT6201,667.519603000442,667.519542186674,667.51966381421,1675.71158447266,1674.8,1676.62316894531,2,2,1,NA,10438.5708004758,NA,10531.8924963384
FT6202,667.805819464662,667.805819464662,667.805819464662,898.271545410156,898.271545410156,898.271545410156,1,1,1,NA,NA,47783.9782014447,NA
FT6203,668.473277170646,668.441625081214,668.504963375213,1536.60491943359,1514.81372070312,1560.88208007812,8,4,1,59239.9282470695,103132.054845976,34982.2193334959,102771.878480469
FT6204,668.441919324796,668.441631910035,668.442206739556,1414.20257568359,1413.43298339844,1414.97216796875,2,2,1,62458.0274985758,NA,54628.781179575,NA
FT6205,669.179037761201,669.178812715882,669.17926280652,2191.13746582031,2189.80493164062,2192.47,2,2,1,195982.871627644,275205.719413085,NA,NA
FT6206,669.355102082069,669.35466242804,669.355852407204,1565.6142578125,1555.26489257812,1567.97,7,4,1,48883.2658482139,81562.3810620128,29314.96965332,45462.3352148438
FT6207,669.354740465692,669.353931277056,669.356035989021,1372.16180419922,1348.52722167969,1395.26,8,4,1,100038.139016114,124682.114261272,105431.224203973,157840.451448569
FT6208,669.393679178816,669.393298207703,669.393701315732,2083.82788085938,2061.4951171875,2094.7783203125,3,2,1,NA,NA,116208.087597663,389198.030732427
FT6209,669.417685331463,669.417361377422,669.417948855748,1833.89721679688,1832.94,1833.90734863281,3,3,1,74673.8122502576,35683.6271057134,71265.3202805732,NA
FT6210,669.489338214461,669.488691476,669.489517565975,1190.82415771484,1161.63952636719,1238.22302246094,4,2,1,NA,NA,104028.01431787,41618.8364979044
FT6211,669.507955737155,669.50774470949,669.508219081742,1514.42022705078,1513.98,1514.82434082031,4,4,1,346340.816343844,297183.330110506,274092.708566283,316090.20322151
FT6212,669.417836174449,669.41751877874,669.417897441556,1324.25366210938,1322.38549804688,1328.29626464844,3,3,1,25600.3203790285,NA,79036.3851464847,89110.6071589211
FT6213,669.535843742185,669.535740241694,669.536680773982,1413.73553466797,1413.43298339844,1415.16296386719,4,4,1,51723.9846472169,53876.1512137273,54404.3538040591,50877.3849173415
FT6214,670.120489705579,670.120462999146,670.120880921158,1288.90014648438,1287.39709472656,1289.62,3,3,1,89888.7487122301,98545.1823964438,NA,29131.3606494149
FT6215,670.150301897199,670.150050099094,670.150553695304,2328.20908691406,2326.62817382812,2329.79,2,2,1,NA,14969.283815918,NA,15657.4319116213
FT6216,670.182657258893,670.182657258893,670.182657258893,2191.6142578125,2191.6142578125,2191.6142578125,1,1,1,NA,NA,NA,15007.4900024415
FT6217,670.358858001583,670.358661211564,670.359071297277,1349.50241210937,1348.52722167969,1352.05261230469,4,4,1,66654.7036097551,17191.8012524416,47525.7948878698,47458.4921992193
FT6218,670.396943764975,670.396555253126,670.397340323947,2080.9140625,1954.21069335938,2137.49,27,4,1,91043.5942643163,369905.16085938,339165.447080061,320841.570908187
FT6219,670.492631570037,670.492253344502,670.493056381947,1220.52770996094,1161.58,1247.44299316406,14,4,1,244111.968749999,370528.76471687,171733.933898434,435207.4883833
FT6220,670.449162661287,670.420477223155,670.510877812693,1394.17181396484,1326.23669433594,1446.51806640625,6,4,1,333848.450833435,169605.756562501,339576.628935174,382722.445189787
FT6221,670.945063438013,670.945063438013,670.945063438013,1968.28,1968.28,1968.28,1,1,1,NA,33727.6844316401,NA,NA
FT6222,671.33460070893,671.334126486926,671.335123242546,1560.51263427734,1554.33898925781,1567.66516113281,8,4,1,120726.294036455,279638.343705862,167108.734790035,632184.251129223
FT6223,671.334484983989,671.334146826713,671.334738644046,1395.15783203125,1394.212890625,1395.83056640625,4,4,1,293869.969650607,292346.505351565,282215.91462731,153566.47506836
FT6224,671.400486598198,671.399999678808,671.447019241641,2079.77203125,1964.33056640625,2161.5,28,4,1,220769.102734359,991469.110625014,2610792.57834822,832795.309335987
FT6225,671.495905552998,671.433007608991,671.496211223421,1221.1650390625,1161.58,1291.32006835938,15,4,1,1444151.612677,1376875.51870347,1301410.41264037,1463609.39390165
FT6226,671.45163571097,671.451462150469,671.45180927147,1032.1265234375,1031.13,1033.123046875,2,2,1,NA,12387.2500925023,NA,20817.8189724393
FT6227,671.429568615716,671.424006064971,671.453117433548,1370.06506347656,1322.38549804688,1393.99609375,10,4,1,116053.10828598,44538.1938203128,232221.009634552,50128.5082983395
FT6228,672.338154267696,672.337630917553,672.33886950638,1563.41772460938,1554.76,1567.48754882812,7,4,1,48663.7186157223,108887.35647583,91581.8030789614,50598.8741992198
FT6229,672.338074995104,672.338056394173,672.338093596035,1394.7364453125,1394.212890625,1395.26,2,2,1,NA,81233.8459840298,29248.4554248048,NA
FT6230,672.499377851615,672.499046943773,672.499615961908,1219.51818847656,1161.58,1242.2,12,4,1,2069471.04046879,3508396.20451862,3383942.20146945,3757765.47283776
FT6231,672.454789257103,672.45447994845,672.455334770417,1031.59808105469,1029.10229492188,1033.32373046875,4,4,1,21356.849833985,29018.2569848641,19017.8339013669,55291.5616615298
FT6232,672.444962520526,672.427244744845,672.445259571709,1321.37854003906,1320.33,1382.57995605469,7,4,1,73547.7365976131,33319.2500793456,61607.8512483218,70328.0977872235
FT6233,673.391346823233,673.390724662992,673.39162384601,1289.85754394531,1287.60217285156,1291.32006835938,3,3,1,29381.5582173665,NA,23972.5838248698,39668.9252473953
FT6234,673.298362337472,673.298252275887,673.298700750729,2028.0517578125,1940.55,2063.52,5,3,1,117318.929765624,101348.834070313,107289.995294926,NA
FT6235,673.460488260321,673.459902131599,673.460759791422,1394.69283203125,1393.27490234375,1395.83056640625,4,4,1,43649.293535157,25826.9573437518,82420.6741396946,123839.403420025
FT6236,673.502851931076,673.481876355586,673.531230611361,1218.15,1096.62,1242.2,16,4,1,5143605.78270844,31013.5705357141,8369374.71456345,9345517.37722422
FT6237,673.423336326065,673.422654373801,673.423580150608,1959.15795898438,1953.98,1968.34094238281,7,3,1,49965.6595898435,177269.72836856,56110.1003942891,NA
FT6238,673.788870381194,673.788870381194,673.788870381194,2060.51879882812,2060.51879882812,2060.51879882812,1,1,1,NA,NA,NA,24293.9832324223
FT6239,673.96379845766,673.96379845766,673.96379845766,1393.2158203125,1393.2158203125,1393.2158203125,1,1,1,NA,NA,NA,34232.1201611327
FT6240,674.463984239497,674.463775640662,674.464251124579,1565.16,1555.416015625,1567.15124511719,7,4,1,214381.77082101,90485.8650781241,178503.154163411,400038.552941894
FT6241,674.463853493366,674.463471867053,674.464034084156,1393.17932128906,1392.45,1394.13073730469,4,4,1,471441.618604467,165898.437714843,368914.099205323,476994.388578183
FT6242,674.426780432671,674.426780432671,674.426780432671,1967.25,1967.25,1967.25,1,1,1,NA,23689.1255338539,NA,NA
FT6243,674.515196611381,674.511287160225,674.515746370585,1228.98,1217.2265625,1231.01000976562,5,4,1,90591.1989518228,130722.660067139,132517.019256233,125208.565955972
FT6244,674.534146679516,674.533849325909,674.534448185485,1101.54610595703,1098.19165039062,1111.67443847656,4,4,1,118326.693447266,234603.69238135,216661.678079662,214041.857607727
FT6245,674.928745311184,674.928089069562,674.929401552806,1305.78424072266,1305.31005859375,1306.25842285156,2,2,1,17565.4479083252,NA,11979.4873959961,NA
FT6246,675.105713141447,675.105625668303,675.10620915796,2325.78,2322.54663085938,2326.71997070312,3,3,1,91632.4523752167,111492.567239136,107890.217482544,NA
FT6247,675.087406047376,675.087406047376,675.087406047376,2006.66,2006.66,2006.66,1,1,1,NA,52156.1348085932,NA,NA
FT6248,675.097458375939,675.097458375939,675.097458375939,1083.80590820312,1083.80590820312,1083.80590820312,1,1,1,NA,NA,20738.7077332897,NA
FT6249,675.263691700631,675.205887652025,675.321495749237,1442.29964599609,1415.45,1469.14929199219,2,2,1,NA,42545.4851862984,29553.550314941,NA
FT6250,675.35328454556,675.35328454556,675.35328454556,566.202,566.202,566.202,1,1,1,NA,27609.112720108,NA,NA
