Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,blank,ms_level,Blank1a.mzXML,Blank1b (1).mzXML,Blank1b (2).mzXML,Blank1b.mzXML
FT2858,475.375420743055,475.37539951387,475.37544197224,2198.485,2193.43994140625,2203.53002929688,6,3,1,NA,1039168.5912003,487157.109785171,487157.109785171
FT2859,475.411787009731,475.37591977412,475.411787009731,2337.22998046875,2317.4365234375,2337.23,4,4,1,453726.440781234,1585118.67777099,1585118.67777099,1585118.67777099
FT2860,475.325764963334,475.325764963334,475.325764963334,1196.68249511719,1196.68249511719,1196.68249511719,1,1,1,178565.765980959,NA,NA,NA
FT2861,475.324526504978,475.324526504978,475.324526504978,1601.68798828125,1601.68798828125,1601.68798828125,1,1,1,19074.0339819339,NA,NA,NA
FT2862,475.3753563748,475.375285122651,475.375427626948,2105.61999511719,2099.05,2112.19,6,3,1,NA,307501.28013672,307501.28013672,307501.28013672
FT2863,475.807142697461,475.807142697461,475.807142697461,1974.63000488281,1974.63,1974.63000488281,3,3,1,NA,54116.8076424149,54116.8076424149,54116.8076424149
FT2864,475.827496827842,475.827496827842,475.827496827842,1195.60607910156,1195.60607910156,1195.60607910156,1,1,1,36971.5419960949,NA,NA,NA
FT2865,476.296417440383,476.296417440383,476.296417440383,1950.05395507812,1950.05395507812,1950.05395507812,1,1,1,144295.485840032,NA,NA,NA
FT2866,476.306819011019,476.30675474599,476.306819011019,786.247985839844,711.859313964844,786.248,4,4,1,662317.059241212,46096.3092686768,46096.3092686768,46096.3092686768
FT2867,476.37867375393,476.37867375393,476.37867375393,2195.25,2195.25,2195.25,3,3,1,NA,328069.687590147,328069.687590147,328069.687590147
FT2868,476.415151275864,476.415151275864,476.415151275864,2336.28002929688,2336.28,2336.28002929688,3,3,1,NA,514043.760427422,514043.760427422,514043.760427422
FT2869,476.906547468301,476.90649711616,476.906597820442,2318.02,2308.2099609375,2327.830078125,6,3,1,NA,29614.7579943849,29614.7579943849,29614.7579943849
FT2870,477.14169543195,477.14169543195,477.14169543195,2012.01000976562,2012.01,2012.01000976562,3,3,1,NA,107389.965916683,107389.965916683,107389.965916683
FT2871,477.216230617228,477.216230617228,477.216230617228,1403.00817871094,1403.00817871094,1403.00817871094,1,1,1,38688.4777075188,NA,NA,NA
FT2872,477.378305257606,477.378305257606,477.378305257606,2098.8671875,2098.8671875,2098.8671875,1,1,1,636361.310390619,NA,NA,NA
FT2873,478.38164557268,478.38164557268,478.38164557268,2098.14599609375,2098.14599609375,2098.14599609375,1,1,1,426408.299372208,NA,NA,NA
FT2874,478.409688824061,478.409688824061,478.409688824061,2164.818359375,2164.818359375,2164.818359375,1,1,1,855693.353382453,NA,NA,NA
FT2875,479.250043282647,479.210094025011,479.289992540283,2062.27954101562,2046.57885742188,2077.98022460938,2,1,1,87451.7086598562,NA,NA,NA
FT2876,479.22518643974,479.22518643974,479.22518643974,1320.53967285156,1320.53967285156,1320.53967285156,1,1,1,21454.0280889888,NA,NA,NA
FT2877,479.228706907716,479.228706907716,479.228706907716,1879.90454101562,1879.90454101562,1879.90454101562,1,1,1,193830.269074064,NA,NA,NA
FT2878,479.406716252324,479.370215491042,479.412991167949,2185.23,2144.68994140625,2266.61669921875,25,4,1,62671.7302083295,478536.489171892,478536.489171892,478536.489171892
FT2879,479.791695642124,479.791682512414,479.791708771835,2081.55908203125,2076.07397460938,2087.04418945312,2,1,1,240607.301472657,NA,NA,NA
FT2880,480.157153666904,480.157140625417,480.157153666904,1900.5,1899.97094726562,1900.5,4,4,1,461344.896225065,69390.8877622757,69390.8877622757,69390.8877622757
FT2881,480.391992930525,480.37373909815,480.409942089287,2224.26196289062,2203.53,2265.6494140625,6,4,1,254359.985417963,139749.365249998,139749.365249998,139749.365249998
FT2882,480.337313623758,480.337313623758,480.337313623758,2045.46044921875,2045.46044921875,2045.46044921875,1,1,1,39517.683959962,NA,NA,NA
FT2883,480.365634443552,480.365634443552,480.365634443552,1948.07922363281,1948.07922363281,1948.07922363281,1,1,1,202237.522359713,NA,NA,NA
FT2884,480.550192148379,480.550192148379,480.550192148379,2241.25610351562,2241.25610351562,2241.25610351562,1,1,1,2433601.8240626,NA,NA,NA
FT2885,480.801261225649,480.801261225649,480.801261225649,1042.88989257812,1042.88989257812,1042.88989257812,1,1,1,51367.3109464519,NA,NA,NA
FT2886,481.15611865086,481.15611865086,481.15611865086,1899.97094726562,1899.97094726562,1899.97094726562,1,1,1,48637.8703645838,NA,NA,NA
FT2887,481.253180506603,481.253170805103,481.253352554546,2108.44995117188,2090.40502929688,2110.8408203125,5,4,1,723438.68355619,203440.093026296,203440.093026296,203440.093026296
FT2888,481.261458265542,481.261458265542,481.261458265542,789.630004882812,789.63,789.630004882812,3,3,1,NA,7021.50474096686,7021.50474096686,7021.50474096686
FT2889,481.401151758481,481.388553027818,481.401931924447,2321.40234375,2307.69799804688,2338.35327148438,5,1,1,112485.506360024,NA,NA,NA
FT2890,481.306214921988,481.306214921988,481.306214921988,2079.86669921875,2079.86669921875,2079.86669921875,1,1,1,331484.350611572,NA,NA,NA
FT2891,481.553260266194,481.553067908403,481.553452623985,2246.39318847656,2242.17822265625,2250.60815429688,2,1,1,401039.581875034,NA,NA,NA
FT2892,481.807154712117,481.807154712117,481.807154712117,2079.86669921875,2079.86669921875,2079.86669921875,1,1,1,31795.0321288934,NA,NA,NA
FT2893,481.816560949821,481.816560949821,481.816560949821,1803.98742675781,1803.98742675781,1803.98742675781,1,1,1,104500.169705078,NA,NA,NA
FT2894,482.404754810206,482.404513309211,482.404996311201,1980.04499511719,1975.59997558594,1984.49,6,3,1,NA,69367.869791663,83492.602539064,83492.602539064
FT2895,482.353139594322,482.352853223025,482.35342596562,2111.46105957031,2107.5400390625,2115.38208007812,2,1,1,200264.520256705,NA,NA,NA
FT2896,482.368629808715,482.368629808715,482.368629808715,1833.65966796875,1833.65966796875,1833.65966796875,1,1,1,1232254.3460156,NA,NA,NA
FT2897,483.132842238706,483.132842238706,483.132842238706,2073.28002929688,2073.28,2073.28002929688,3,3,1,NA,50372.6412027973,50372.6412027973,50372.6412027973
FT2898,483.205315229387,483.205315229387,483.20572931315,1408.06002929687,1403.00817871094,1408.06005859375,4,4,1,173357.38797743,60096.2752272382,60096.2752272382,60096.2752272382
FT2899,483.25473108507,483.203106865858,483.292834817145,1816.56927490234,1765.12036132812,1825.72094726562,4,1,1,392627.697171874,NA,NA,NA
FT2900,483.33810891918,483.310922593393,483.365295244967,2182.244140625,2163.30444335938,2201.18383789062,2,1,1,55678.9953320301,NA,NA,NA
FT2901,483.352814652843,483.352807479443,483.352821826244,1485.11218261719,1478.28100585938,1491.943359375,2,1,1,512199.894660435,NA,NA,NA
FT2902,483.372016981993,483.372016981993,483.372016981993,1831.00158691406,1831.00158691406,1831.00158691406,1,1,1,339675.305156251,NA,NA,NA
FT2903,484.209018883871,484.209018883871,484.209018883871,1403.99829101562,1403.99829101562,1403.99829101562,1,1,1,40374.1995865885,NA,NA,NA
FT2904,484.206740504852,484.206740504852,484.206740504852,1765.12036132812,1765.12036132812,1765.12036132812,1,1,1,86718.0133802996,NA,NA,NA
FT2905,484.368347125234,484.368347125234,484.368347125234,2163.30444335938,2163.30444335938,2163.30444335938,1,1,1,1553422.02093757,NA,NA,NA
FT2906,484.809961616055,484.809961616055,484.809961616055,1949.06640625,1949.06640625,1949.06640625,1,1,1,150236.21014648,NA,NA,NA
FT2907,485.11244114412,485.11244114412,485.112602507793,1901.51000488281,1899.97094726562,1901.51000976562,4,4,1,5571453.34880474,2479420.64331185,2479420.64331185,2479420.64331185
FT2908,485.344959698704,485.344486375785,485.371868907807,2102.93994140625,2087.04418945312,2160.29370117188,3,1,1,94112.7266406367,NA,NA,NA
FT2909,485.309941362917,485.308015158331,485.311867567504,1959.65631103516,1951.05310058594,1968.25952148438,2,1,1,643621.374310677,NA,NA,NA
FT2910,485.962447004264,485.962343088604,485.962550919924,1964.79002197266,1955.92,1973.66003417969,6,3,1,NA,11215.5191180417,51199.3990525466,51199.3990525466
FT2911,486.111220124714,486.111220124714,486.111336170285,1901.51000488281,1899.01647949219,1901.51000976562,4,4,1,674072.81015625,556327.988962395,556327.988962395,556327.988962395
FT2912,486.384121906983,486.384121906983,486.384121906983,2151.509765625,2151.509765625,2151.509765625,1,1,1,131404.275541993,NA,NA,NA
FT2913,486.867283223869,486.867283223869,486.867283223869,2203.53002929688,2203.53,2203.53002929688,3,3,1,NA,59849.0568281243,59849.0568281243,59849.0568281243
FT2914,487.109116822854,487.109116822854,487.109373771653,1901.51000488281,1899.01647949219,1901.51000976562,4,4,1,556961.146875,426423.567824701,426423.567824701,426423.567824701
FT2915,487.097804946601,487.097804946601,487.287232134337,2012.01000488281,1967.181640625,2012.01000976562,4,4,1,333727.230431966,22818.975197754,22818.975197754,22818.975197754
FT2916,487.375641241571,487.330827086626,487.375684884565,2345.50341796875,2334.70166015625,2349.00756835938,3,1,1,44389.1308300766,NA,NA,NA
FT2917,487.324163842257,487.324163842257,487.324163842257,1831.00158691406,1831.00158691406,1831.00158691406,1,1,1,5627771.73062523,NA,NA,NA
FT2918,487.360213236026,487.359993586781,487.360257698146,1985.5078125,1975.59997558594,2002.31713867188,8,4,1,2157640.4373047,917660.284062502,917660.284062502,917660.284062502
FT2919,487.789035514487,487.789035514487,487.789035514487,1951.05310058594,1951.05310058594,1951.05310058594,1,1,1,585682.271147808,NA,NA,NA
FT2920,488.107711929774,488.107711929774,488.290591692938,1900.5,1900.5,1950.05395507812,4,4,1,165235.267193299,44850.5664257805,44850.5664257805,44850.5664257805
FT2921,488.279295479732,488.27909519412,488.279495765343,2121.2314453125,2117.68115234375,2124.78173828125,2,1,1,197140.25026041,NA,NA,NA
FT2922,488.394379634945,488.394353750593,488.394405519297,2190.35437011719,2186.23315429688,2194.4755859375,2,1,1,767556.042700185,NA,NA,NA
FT2923,488.342316266574,488.327307798313,488.357324734835,1832.33062744141,1831.00158691406,1833.65966796875,2,1,1,89338.7938273742,NA,NA,NA
FT2924,488.358120973248,488.357961005039,488.358280941456,1757.73455810547,1753.8037109375,1761.66540527344,2,1,1,170099.194373372,NA,NA,NA
FT2925,488.378925963297,488.378925963297,488.378925963297,2349.00756835938,2349.00756835938,2349.00756835938,1,1,1,248871.737752283,NA,NA,NA
FT2926,489.108116018073,489.108116018073,489.108116018073,1898.47998046875,1898.47998046875,1898.48,3,3,1,NA,14223.3501245115,14223.3501245115,14223.3501245115
FT2927,489.222386565806,489.222386565806,489.222562490276,1406.98999023438,1401.99609375,1406.99,4,4,1,16130.1091601567,17013.9772650825,17013.9772650825,17013.9772650825
FT2928,489.220201174667,489.220201174667,489.220201174667,1765.12036132812,1765.12036132812,1765.12036132812,1,1,1,252545.037642209,NA,NA,NA
FT2929,489.391515007022,489.391164982619,489.391865031425,2332.5349609375,2326.89990234375,2338.17,6,3,1,NA,256517.183015628,261025.845239731,261025.845239731
FT2930,489.297389375809,489.297389375809,489.297389375809,1901.90319824219,1901.90319824219,1901.90319824219,1,1,1,979224.834560539,NA,NA,NA
FT2931,489.330515251516,489.330515251516,489.330515251516,1829.244140625,1829.244140625,1829.244140625,1,1,1,486937.331197397,NA,NA,NA
FT2932,489.341124107199,489.341124107199,489.341124107199,1965.08898925781,1965.08898925781,1965.08898925781,1,1,1,41128.9090527341,NA,NA,NA
FT2933,489.303371988784,489.303371988784,489.303371988784,1511.39038085938,1511.39038085938,1511.39038085938,1,1,1,358658.541176058,NA,NA,NA
FT2934,489.314716902406,489.314716902406,489.314716902406,1041.72216796875,1041.72216796875,1041.72216796875,1,1,1,89478.2925652815,NA,NA,NA
FT2935,489.427417622037,489.321199981613,489.427447582077,2132.57006835938,2092.0302734375,2159.54833984375,9,4,1,86357.6045625011,625850.231785903,625850.231785903,625850.231785903
FT2936,489.427576967563,489.427425257414,489.427718706522,2282.21997070312,2255.5,2336.28002929688,15,3,1,NA,892038.419018347,892038.419018347,892038.419018347
FT2937,489.823257856812,489.823257856812,489.823257856812,2092.83276367188,2092.83276367188,2092.83276367188,1,1,1,175091.681682479,NA,NA,NA
FT2938,490.306875057255,490.306875057255,490.306875057255,1513.34045410156,1513.34045410156,1513.34045410156,1,1,1,77886.0579225518,NA,NA,NA
FT2939,490.300653054076,490.300653054076,490.300653054076,1902.88122558594,1902.88122558594,1902.88122558594,1,1,1,281768.902057615,NA,NA,NA
FT2940,490.812950868471,490.812950868471,490.812950868471,1925.85998535156,1925.85998535156,1925.86,3,3,1,NA,49655.532241642,49655.532241642,49655.532241642
FT2941,491.348933622612,491.348933622612,491.348933622612,1957.94079589844,1957.94079589844,1957.94079589844,1,1,1,520144.318203122,NA,NA,NA
FT2942,491.443105632653,491.370525118771,491.443416931042,2187.9650390625,2113.11,2349.00756835938,48,4,1,2401533.5289879,256830.477343746,180473.247395833,180473.247395833
FT2943,491.85088938719,491.85088938719,491.85088938719,1958.95568847656,1958.95568847656,1958.95568847656,1,1,1,189214.513124999,NA,NA,NA
FT2944,492.373918491241,492.373876416473,492.374057053795,2336.05419921875,2317.4365234375,2343.72412109375,4,1,1,283223.645742193,NA,NA,NA
FT2945,492.425870146094,492.297620205517,492.425889117445,2191.62005859375,2092.0302734375,2200.7900390625,12,4,1,4806483.85557546,222415.806166993,222415.806166993,222415.806166993
FT2946,492.883921331762,492.883638894555,492.884149586242,2203.53002929688,1961.79,2345.50341796875,64,4,1,755488.958340623,162930.768676763,162930.768676763,162930.768676763
FT2947,493.388620056875,493.386143843241,493.388620056875,2334.41,2334.40991210938,2348.15014648438,5,4,1,721244.778140584,16936.6172460939,16936.6172460939,16936.6172460939
FT2948,493.313448880451,493.313318556422,493.313448880451,1835.09997558594,1831.88659667969,1835.1,4,4,1,96583.9007812598,60950.8207441409,60950.8207441409,60950.8207441409
FT2949,493.349714434146,493.305592295346,493.405230331519,2192.40686035156,2140.2880859375,2196.13989257812,4,1,1,13725299.9247975,NA,NA,NA
FT2950,493.373139694902,493.373139694902,493.373139694902,1976.98669433594,1976.98669433594,1976.98669433594,1,1,1,1174166.49949512,NA,NA,NA
FT2951,493.80716108084,493.80716108084,493.80716108084,2140.97265625,2140.97265625,2140.97265625,1,1,1,184617.140677073,NA,NA,NA
FT2952,494.380736424968,494.353047597826,494.408425252111,2193.65405273438,2191.16821289062,2196.13989257812,2,1,1,434642.212871095,NA,NA,NA
FT2953,494.389621405029,494.38959007638,494.389652733678,2342.83129882812,2340.1591796875,2345.50341796875,2,1,1,134885.069947918,NA,NA,NA
FT2954,494.404809451072,494.404809451072,494.404809451072,2098.14599609375,2098.14599609375,2098.14599609375,1,1,1,863400.935955338,NA,NA,NA
FT2955,494.376405144157,494.376405144157,494.376405144157,1979.193359375,1979.193359375,1979.193359375,1,1,1,293315.049558748,NA,NA,NA
FT2956,494.565880387011,494.565628312915,494.566223307277,2297.25439453125,2250.60815429688,2348.15014648438,9,1,1,6852153.20624954,NA,NA,NA
FT2957,495.380535180288,495.380504109741,495.415192845571,2271.11010742188,2252.48950195312,2277.57006835938,7,4,1,61092.814124994,696516.179053838,696516.179053838,696516.179053838
FT2958,495.34282991129,495.342626768333,495.343033054247,1974.63497314453,1970.69995117188,1978.57,6,3,1,NA,59243.8435324993,16621.7448177084,16621.7448177084
FT2959,495.408110206913,495.408110206913,495.408110206913,2098.8671875,2098.8671875,2098.8671875,1,1,1,121839.803934321,NA,NA,NA
FT2960,495.569057810993,495.568711431679,495.569449313599,2296.07250976562,2250.60815429688,2349.00756835938,9,1,1,1827417.45132796,NA,NA,NA
FT2961,495.787048511169,495.787048511169,495.787048511169,1802.25695800781,1802.25695800781,1802.25695800781,1,1,1,183358.262080084,NA,NA,NA
FT2962,496.572197661312,496.572066703567,496.572363243207,2274.05004882812,2262.81005859375,2297.25439453125,4,1,1,1522141.05430664,NA,NA,NA
FT2963,497.381371823978,497.381367098469,497.396377467725,2194.35,2154.88989257812,2203.53002929688,21,3,1,NA,2161164.94349997,2161164.94349997,2161164.94349997
FT2964,497.300841196119,497.300841196119,497.300841196119,1810.01940917969,1810.01940917969,1810.01940917969,1,1,1,242042.071020066,NA,NA,NA
FT2965,498.385332321809,498.315701547907,498.399557875261,2177.90995605469,2142.82,2212.72,28,4,1,549645.945238416,587445.451757784,587445.451757784,587445.451757784
FT2966,498.451535178955,498.451535178955,498.451535178955,2297.25439453125,2297.25439453125,2297.25439453125,1,1,1,1914158.81249987,NA,NA,NA
FT2967,498.900852980668,498.900431797016,498.901211502051,2175.1298828125,1956.85998535156,2349.00756835938,104,4,1,67652.448046875,182784.899218764,182784.899218764,182784.899218764
FT2968,499.128070317266,499.128070317266,499.128070317266,2016.49865722656,2016.49865722656,2016.49865722656,1,1,1,1017211.43963544,NA,NA,NA
FT2969,499.175604817142,499.175604817142,499.175604817142,1765.9697265625,1765.9697265625,1765.9697265625,1,1,1,510221.273223958,NA,NA,NA
FT2970,499.178221094912,499.178221094912,499.178221094912,1403.99829101562,1403.99829101562,1403.99829101562,1,1,1,243541.468058922,NA,NA,NA
FT2971,499.40233390001,499.360309519871,499.403017825898,2169.62,2098.14599609375,2206.28002929688,23,4,1,217617.126152337,127391.158359372,127391.158359372,127391.158359372
FT2972,499.375924563511,499.375419801223,499.41836880736,2317.4365234375,2299.60864257812,2349.00756835938,5,1,1,171123.285914707,NA,NA,NA
FT2973,499.454784138818,499.454784138818,499.454784138818,2297.25439453125,2297.25439453125,2297.25439453125,1,1,1,183731.217187519,NA,NA,NA
FT2974,500.181878631952,500.181878631952,500.181878631952,1403.00817871094,1403.00817871094,1403.00817871094,1,1,1,55713.4219105116,NA,NA,NA
FT2975,500.243334563177,500.243334563177,500.243334563177,1824.85205078125,1824.85205078125,1824.85205078125,1,1,1,384006.698646377,NA,NA,NA
